date,Symbol,GICS Sector,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1,predict_return_1_logReg
10/25/2019,WY,Real Estate,11/22/2019,11/1/2019,10/26/2019,29.05999947,28.98999977,29.98999977,29.37000084,-0.002408799,0.032002764,0.010667632,hold,buy,hold,hold
7/26/2019,WY,Real Estate,8/23/2019,8/2/2019,7/27/2019,26.20999908,25.12000084,25.10000038,25.84000015,-0.041587115,-0.0423502,-0.014116709,sell,sell,hold,hold
4/26/2019,WY,Real Estate,5/24/2019,5/3/2019,4/27/2019,27.37000084,23.01000023,26.78000069,26.45999908,-0.159298519,-0.021556454,-0.033248145,sell,hold,sell,hold
2/1/2019,WY,Real Estate,3/1/2019,2/8/2019,2/2/2019,26.75,25.01000023,25.64999962,26.14999962,-0.06504672,-0.04112151,-0.022429921,sell,sell,hold,hold
10/22/2020,WHR,Consumer Discretionary,11/19/2020,10/29/2020,10/23/2020,193.8000031,192.5599976,186.3800049,198.1100006,-0.006398377,-0.038286884,0.022239409,hold,sell,hold,hold
7/23/2020,WHR,Consumer Discretionary,8/20/2020,7/30/2020,7/24/2020,158.6300049,182.9199982,163.0099945,157.9499969,0.153123574,0.027611357,-0.004286755,buy,hold,hold,hold
5/1/2020,WHR,Consumer Discretionary,5/29/2020,5/8/2020,5/2/2020,112.1900024,121.8199997,112.5999985,106.0199966,0.085836501,0.003654479,-0.054996039,buy,hold,sell,hold
1/28/2020,WHR,Consumer Discretionary,2/25/2020,2/4/2020,1/29/2020,156.6699982,137.1499939,150.1600037,154.1000061,-0.124593122,-0.041552273,-0.016403856,sell,sell,hold,hold
10/24/2019,WHR,Consumer Discretionary,11/21/2019,10/31/2019,10/25/2019,160.5299988,142.4100037,152.1199951,159.3600006,-0.112876068,-0.052388985,-0.007288346,sell,sell,hold,hold
7/23/2019,WHR,Consumer Discretionary,8/20/2019,7/30/2019,7/24/2019,142.4700012,137.1699982,150.75,146.5700073,-0.037200835,0.058117489,0.028778031,sell,buy,hold,hold
4/23/2019,WHR,Consumer Discretionary,5/21/2019,4/30/2019,4/24/2019,139.9299927,132.5,138.8200073,139.2100067,-0.053097928,-0.007932433,-0.00514533,sell,hold,hold,hold
1/29/2019,WHR,Consumer Discretionary,2/26/2019,2/5/2019,1/30/2019,136.4900055,143.2799988,135.4700012,132.1499939,0.049747183,-0.007473106,-0.031797285,buy,hold,sell,hold
10/25/2018,WHR,Consumer Discretionary,11/22/2018,11/1/2018,10/26/2018,111.3399963,121.0400009,114.1100006,104.5299988,0.087120576,0.024878789,-0.061163982,buy,hold,sell,hold
7/24/2018,WHR,Consumer Discretionary,8/21/2018,7/31/2018,7/25/2018,128.8200073,130.3699951,131.1000061,124.2099991,0.012032198,0.017699105,-0.035786431,hold,hold,sell,hold
11/3/2020,WMB,Energy,12/1/2020,11/10/2020,11/4/2020,18.97999954,20.89999962,19.98999977,19.09000015,0.101159121,0.053213923,0.005795607,buy,buy,hold,hold
8/4/2020,WMB,Energy,9/1/2020,8/11/2020,8/5/2020,21.34000015,20.95999908,21.42000008,21.29000092,-0.017806985,0.003748825,-0.002342982,hold,hold,hold,hold
5/5/2020,WMB,Energy,6/2/2020,5/12/2020,5/6/2020,19,20.34000015,19.07999992,18.61000061,0.070526324,0.004210522,-0.020526284,buy,hold,hold,hold
2/20/2020,WMB,Energy,3/19/2020,2/27/2020,2/21/2020,22.04999924,10.81999969,18.89999962,21.52000046,-0.509297049,-0.14285713,-0.024036227,sell,sell,hold,hold
10/31/2019,WMB,Energy,11/28/2019,11/7/2019,11/1/2019,22.30999947,22.71999931,22.12999916,22.88999939,0.018377403,-0.008068145,0.025997308,hold,hold,hold,hold
10/29/2020,WLTW,Financials,11/26/2020,11/5/2020,10/30/2020,186.25,209.5500031,186.7200012,182.4799957,0.125100688,0.002523496,-0.020241634,buy,hold,hold,hold
7/30/2020,WLTW,Financials,8/27/2020,8/6/2020,7/31/2020,211.4900055,205.5599976,199.9499969,210.0099945,-0.028039188,-0.054565267,-0.006998019,hold,sell,hold,hold
4/30/2020,WLTW,Financials,5/28/2020,5/7/2020,5/1/2020,178.2899933,205.6499939,193.1499939,183.3399963,0.153457859,0.083347362,0.028324658,buy,buy,hold,hold
2/6/2020,WLTW,Financials,3/5/2020,2/13/2020,2/7/2020,208.8999939,201.7700043,212.8000031,210.25,-0.034131115,0.018669264,0.006462452,sell,hold,hold,hold
10/31/2019,WLTW,Financials,11/28/2019,11/7/2019,11/1/2019,186.8999939,196.4400024,184.9900055,188.9900055,0.051043386,-0.010219307,0.011182513,buy,hold,hold,hold
7/31/2019,WLTW,Financials,8/28/2019,8/7/2019,8/1/2019,195.2200012,192.3099976,193.3500061,196.0399933,-0.014906278,-0.009578912,0.004200349,hold,hold,hold,hold
5/1/2019,WLTW,Financials,5/29/2019,5/8/2019,5/2/2019,175.3699951,175.6900024,175.5099945,178.5,0.001824755,0.000798309,0.017848007,hold,hold,hold,hold
2/7/2019,WLTW,Financials,3/7/2019,2/14/2019,2/8/2019,162.7700043,170.1999969,168.5,167.8200073,0.045647186,0.03520302,0.031025391,buy,buy,buy,hold
11/2/2018,WLTW,Financials,11/30/2018,11/9/2018,11/3/2018,152.3899994,159.4499969,159.9299927,154.4400024,0.046328483,0.049478268,0.013452346,buy,buy,hold,hold
8/2/2018,WLTW,Financials,8/30/2018,8/9/2018,8/3/2018,145.7299957,146.6999969,151.6100006,148.8200073,0.006656153,0.040348625,0.021203676,hold,buy,hold,hold
11/5/2020,WYNN,Consumer Discretionary,12/3/2020,11/12/2020,11/6/2020,80.12999725,108.4899979,86.66999817,80.06999969,0.353924892,0.081617386,-0.000748753,buy,buy,hold,hold
8/4/2020,WYNN,Consumer Discretionary,9/1/2020,8/11/2020,8/5/2020,72.75,86.27999878,88.29000092,71.27999878,0.185979365,0.21360826,-0.020206202,buy,buy,hold,hold
5/6/2020,WYNN,Consumer Discretionary,6/3/2020,5/13/2020,5/7/2020,79.25,93.5,76.76999664,79.59999847,0.179810726,-0.031293418,0.004416385,buy,sell,hold,hold
2/6/2020,WYNN,Consumer Discretionary,3/5/2020,2/13/2020,2/7/2020,134.1900024,95.58000183,133.6199951,126.9100037,-0.287726357,-0.004247763,-0.054251424,sell,hold,sell,hold
11/6/2019,WYNN,Consumer Discretionary,12/4/2019,11/13/2019,11/7/2019,122.5599976,118.7399979,118.8399963,125.4899979,-0.031168405,-0.030352491,0.023906661,sell,sell,hold,hold
8/6/2019,WYNN,Consumer Discretionary,9/3/2019,8/13/2019,8/7/2019,111.8700027,105.3300018,108.9300003,109.9000015,-0.05846072,-0.026280525,-0.017609736,sell,hold,hold,hold
5/9/2019,WYNN,Consumer Discretionary,6/6/2019,5/16/2019,5/10/2019,136.3300018,109.9800034,127.3099976,129.8899994,-0.193280996,-0.066163017,-0.047238336,sell,sell,sell,hold
1/30/2019,WYNN,Consumer Discretionary,2/27/2019,2/6/2019,1/31/2019,120.4800034,127.7099991,131.4499969,123.0100021,0.060009923,0.091052401,0.020999325,buy,buy,hold,hold
11/7/2018,WYNN,Consumer Discretionary,12/5/2018,11/14/2018,11/8/2018,113.9899979,112.4100037,103.2399979,99.01999664,-0.013860814,-0.09430652,-0.131327323,hold,sell,sell,hold
8/1/2018,WYNN,Consumer Discretionary,8/29/2018,8/8/2018,8/2/2018,159.9900055,148.7599945,153.8899994,149.5399933,-0.070191953,-0.03812742,-0.065316656,sell,sell,sell,sell
4/24/2018,WYNN,Consumer Discretionary,5/22/2018,5/1/2018,4/25/2018,190,193.8800049,191.8500061,182.8899994,0.020421078,0.009736874,-0.037421056,hold,hold,sell,hold
1/23/2018,WYNN,Consumer Discretionary,2/20/2018,1/30/2018,1/24/2018,194.9499969,164.9199982,171.3899994,200.5800018,-0.154039493,-0.12085149,0.028879225,sell,sell,hold,hold
10/26/2017,WYNN,Consumer Discretionary,11/23/2017,11/2/2017,10/27/2017,145.3399963,159.4199982,150.0500031,143.1499939,0.096876305,0.032406817,-0.015068133,buy,buy,hold,hold
7/25/2017,WYNN,Consumer Discretionary,8/22/2017,8/1/2017,7/26/2017,138.9799957,136.1499939,128,132,-0.020362656,-0.079004145,-0.050223024,hold,sell,sell,hold
4/25/2017,WYNN,Consumer Discretionary,5/23/2017,5/2/2017,4/26/2017,118.2200012,124.1500015,125.3000031,125.1900024,0.050160719,0.059888359,0.058957885,buy,buy,buy,hold
11/5/2016,WYNN,Consumer Discretionary,12/3/2016,11/12/2016,11/6/2016,87.86000061,98.37000275,84.51000214,87.86000061,0.11962215,-0.038128824,0,buy,sell,hold,hold
7/31/2016,WYNN,Consumer Discretionary,8/28/2016,8/7/2016,8/1/2016,97.93000031,90.72000122,100.0500031,97.93000031,-0.073624008,0.021648144,0,sell,hold,hold,hold
5/7/2016,WYNN,Consumer Discretionary,6/4/2016,5/14/2016,5/8/2016,89.62000275,98.69000244,90.87999725,89.62000275,0.101205082,0.0140593,0,buy,hold,hold,hold
10/29/2020,XEL,Utilities,11/26/2020,11/5/2020,10/30/2020,70.73999786,67.62000275,73.73000336,70.02999878,-0.044105106,0.042267537,-0.010036742,sell,buy,hold,hold
7/30/2020,XEL,Utilities,8/27/2020,8/6/2020,7/31/2020,69,68.62999725,70.09999847,69.04000092,-0.005362359,0.015942007,0.000579723,hold,hold,hold,hold
5/7/2020,XEL,Utilities,6/4/2020,5/14/2020,5/8/2020,59.95999908,65.02999878,58.20000076,60.31000137,0.084556367,-0.029352874,0.005837263,buy,hold,hold,hold
1/30/2020,XEL,Utilities,2/27/2020,2/6/2020,1/31/2020,68.76000214,64.84999847,69.30000305,69.19000244,-0.056864508,0.007853416,0.00625364,sell,hold,hold,hold
10/24/2019,XEL,Utilities,11/21/2019,10/31/2019,10/25/2019,64.54000092,61.70000076,63.50999832,63.63999939,-0.04400372,-0.015959135,-0.013944864,sell,hold,hold,hold
8/1/2019,XEL,Utilities,8/29/2019,8/8/2019,8/2/2019,60.75999832,64.59999847,61.63999939,59.81999969,0.063199478,0.014483231,-0.015470682,buy,hold,hold,hold
4/25/2019,XEL,Utilities,5/23/2019,5/2/2019,4/26/2019,55.99000168,59.09000015,55.91999817,55.91999817,0.055367001,-0.001250286,-0.001250286,buy,hold,hold,hold
1/31/2019,XEL,Utilities,2/28/2019,2/7/2019,2/1/2019,52.36000061,54.86000061,53.13000107,52.13999939,0.047746371,0.014705891,-0.004201704,buy,hold,hold,hold
10/27/2020,XRX,Information Technology,11/24/2020,11/3/2020,10/28/2020,18.52000046,23.54999924,18.69000053,17.22999954,0.2715982,0.00917927,-0.069654475,buy,hold,sell,hold
7/28/2020,XRX,Information Technology,8/25/2020,8/4/2020,7/29/2020,15.21000004,18.90999985,15.68000031,15.85999966,0.243260999,0.030900741,0.042735018,buy,buy,buy,hold
4/28/2020,XRX,Information Technology,5/26/2020,5/5/2020,4/29/2020,17.73999977,17.43000031,17.03000069,19.29000092,-0.017474604,-0.040022497,0.087373234,hold,sell,buy,hold
1/28/2020,XRX,Information Technology,2/25/2020,2/4/2020,1/29/2020,36.77999878,36.45999908,36.56999969,36.72999954,-0.008700373,-0.0057096,-0.001359414,hold,hold,hold,hold
10/29/2019,XRX,Information Technology,11/26/2019,11/5/2019,10/30/2019,34.41999817,38.29999924,36.36999893,34.11999893,0.112725197,0.056653134,-0.008715841,buy,buy,hold,hold
7/30/2019,XRX,Information Technology,8/27/2019,8/6/2019,7/31/2019,32.77999878,27.48999977,29.29000092,32.09999847,-0.161378865,-0.106467297,-0.020744366,sell,sell,hold,hold
4/25/2019,XRX,Information Technology,5/23/2019,5/2/2019,4/26/2019,32.20999908,31.87999916,32.95000076,32.31000137,-0.010245263,0.022974284,0.003104697,hold,hold,hold,hold
1/29/2019,XRX,Information Technology,2/26/2019,2/5/2019,1/30/2019,27.06999969,31.46999931,28.97999954,28.15999985,0.162541547,0.070557808,0.040265983,buy,buy,buy,hold
10/23/2018,XRX,Information Technology,11/20/2018,10/30/2018,10/24/2018,26.64999962,25.29000092,28.20999908,27.37000084,-0.051031847,0.058536566,0.027016932,sell,buy,hold,hold
7/26/2018,XRX,Information Technology,8/23/2018,8/2/2018,7/27/2018,25.69000053,27.45000076,25.68000031,25.59000015,0.068509155,-0.000389265,-0.00389258,buy,hold,hold,hold
1/31/2018,XRX,Information Technology,2/28/2018,2/7/2018,2/1/2018,34.13000107,30.31999969,31.18000031,32.75,-0.111632032,-0.086434242,-0.040433666,sell,sell,sell,hold
10/21/2020,XLNX,Information Technology,11/18/2020,10/28/2020,10/22/2020,111.3000031,129.0800018,119.7600021,113.0400009,0.159748412,0.076010771,0.015633404,buy,buy,hold,hold
7/30/2020,XLNX,Information Technology,8/27/2020,8/6/2020,7/31/2020,111.8700027,103.7200012,108.6600037,107.3499985,-0.07285243,-0.028694011,-0.040404078,sell,hold,sell,hold
4/22/2020,XLNX,Information Technology,5/20/2020,4/29/2020,4/23/2020,90.59999847,89.51999664,91.69999695,87.12999725,-0.01192055,0.012141264,-0.038300235,hold,hold,sell,sell
1/28/2020,XLNX,Information Technology,2/25/2020,2/4/2020,1/29/2020,98.61000061,83.87999725,85.77999878,88.05999756,-0.149376364,-0.130108526,-0.106987151,sell,sell,sell,hold
10/23/2019,XLNX,Information Technology,11/20/2019,10/30/2019,10/24/2019,93.83000183,91.01000214,91.26000214,93.12000275,-0.03005435,-0.027389957,-0.007566866,sell,hold,hold,hold
7/24/2019,XLNX,Information Technology,8/21/2019,7/31/2019,7/25/2019,132.1399994,106.0899963,114.2099991,127.5899963,-0.197139422,-0.135689423,-0.0344332,sell,sell,sell,hold
4/24/2019,XLNX,Information Technology,5/22/2019,5/1/2019,4/25/2019,139.7200012,104.6900024,116.6399994,115.8600006,-0.250715706,-0.16518753,-0.170770115,sell,sell,sell,hold
1/24/2019,XLNX,Information Technology,2/21/2019,1/31/2019,1/25/2019,106.0599976,119.2600021,111.9400024,110.3700027,0.1244579,0.055440364,0.040637425,buy,buy,buy,sell
10/24/2018,XLNX,Information Technology,11/21/2018,10/31/2018,10/25/2018,69.04000092,86.5,85.37000275,79.40000153,0.252896855,0.236529571,0.150057944,buy,buy,buy,hold
7/25/2018,XLNX,Information Technology,8/22/2018,8/1/2018,7/26/2018,67.97000122,72.97000122,71.13999939,74.48999786,0.073561864,0.046638195,0.095924622,buy,buy,buy,hold
10/29/2020,XYL,Industrials,11/26/2020,11/5/2020,10/30/2020,86.86000061,97.13999939,90.81999969,87.13999939,0.118351355,0.045590595,0.003223564,buy,buy,hold,hold
7/30/2020,XYL,Industrials,8/27/2020,8/6/2020,7/31/2020,74.66999817,81.20999908,75.79000092,72.98000336,0.08758539,0.014999368,-0.022632849,buy,hold,hold,hold
5/5/2020,XYL,Industrials,6/2/2020,5/12/2020,5/6/2020,65.05000305,67.90000153,59.06999969,63.06000137,0.043812426,-0.091929332,-0.030591877,buy,sell,sell,hold
2/6/2020,XYL,Industrials,3/5/2020,2/13/2020,2/7/2020,83.12000275,82.45999908,87.05000305,84.19999695,-0.007940371,0.047281042,0.012993193,hold,buy,hold,hold
10/31/2019,XYL,Industrials,11/28/2019,11/7/2019,11/1/2019,76.69000244,77.51000214,77.31999969,79.12000275,0.010692394,0.008214855,0.031686012,hold,hold,buy,hold
8/1/2019,XYL,Industrials,8/29/2019,8/8/2019,8/2/2019,78.80999756,76.38999939,77.20999908,77.52999878,-0.030706741,-0.020301973,-0.016241579,sell,hold,hold,hold
5/4/2019,XYL,Industrials,6/1/2019,5/11/2019,5/5/2019,80.08000183,75.72000122,76.80000305,80.08000183,-0.054445561,-0.040959025,0,sell,sell,hold,hold
1/31/2019,XYL,Industrials,2/28/2019,2/7/2019,2/1/2019,71.26000214,75.55000305,70.37000275,70.15000153,0.060202088,-0.012489466,-0.015576769,buy,hold,hold,hold
10/30/2018,XYL,Industrials,11/27/2018,11/6/2018,10/31/2018,65.12999725,69.51000214,69.84999847,65.58000183,0.067250193,0.072470466,0.006909329,buy,buy,hold,hold
7/31/2018,XYL,Industrials,8/28/2018,8/7/2018,8/1/2018,76.55999756,76.41999817,76.72000122,74.91999817,-0.001828623,0.002089912,-0.0214211,hold,hold,hold,hold
5/1/2018,XYL,Industrials,5/29/2018,5/8/2018,5/2/2018,70.37000275,70.55000305,70.84999847,68.87999725,0.002557912,0.006821028,-0.021173873,hold,hold,hold,hold
10/29/2020,YUM,Consumer Discretionary,11/26/2020,11/5/2020,10/30/2020,94.94000244,107.1800003,100.6999969,93.33000183,0.128923505,0.060669837,-0.016958085,buy,buy,hold,hold
7/30/2020,YUM,Consumer Discretionary,8/27/2020,8/6/2020,7/31/2020,91.63999939,95.47000122,90.98999786,91.05000305,0.041793997,-0.007092989,-0.006438197,buy,hold,hold,hold
4/29/2020,YUM,Consumer Discretionary,5/27/2020,5/6/2020,4/30/2020,87.45999908,90.23999786,83.16999817,86.43000031,0.031785946,-0.049051006,-0.011776798,buy,sell,hold,hold
2/6/2020,YUM,Consumer Discretionary,3/5/2020,2/13/2020,2/7/2020,103.7399979,90.91999817,105.0299988,102.0400009,-0.123578176,0.012434943,-0.016387093,sell,hold,hold,hold
10/30/2019,YUM,Consumer Discretionary,11/27/2019,11/6/2019,10/31/2019,103.3399963,100.6399994,100.0899963,101.7099991,-0.026127318,-0.031449585,-0.01577315,hold,sell,hold,hold
8/1/2019,YUM,Consumer Discretionary,8/29/2019,8/8/2019,8/2/2019,116.9400024,117.3099976,117.3199997,117.3499985,0.003163974,0.003249506,0.003506037,hold,hold,hold,hold
5/1/2019,YUM,Consumer Discretionary,5/29/2019,5/8/2019,5/2/2019,101.9400024,99.65000153,100.4899979,101.7399979,-0.022464203,-0.014224098,-0.001961983,hold,hold,hold,hold
2/7/2019,YUM,Consumer Discretionary,3/7/2019,2/14/2019,2/8/2019,94.61000061,96.54000092,93.84999847,94.48999786,0.020399538,-0.008033,-0.001268394,hold,hold,hold,hold
10/31/2018,YUM,Consumer Discretionary,11/28/2018,11/7/2018,11/1/2018,90.41000366,91.73000336,89.37999725,87.98999786,0.014600151,-0.011392615,-0.026767014,hold,hold,hold,hold
8/2/2018,YUM,Consumer Discretionary,8/30/2018,8/9/2018,8/3/2018,80.62999725,85.69999695,82.73000336,81.86000061,0.06287982,0.026044973,0.01525491,buy,hold,hold,hold
5/2/2018,YUM,Consumer Discretionary,5/30/2018,5/9/2018,5/3/2018,80.19999695,82.51000214,84.44999695,82.66999817,0.028803058,0.052992521,0.030798021,hold,buy,buy,hold
2/8/2018,YUM,Consumer Discretionary,3/8/2018,2/15/2018,2/9/2018,76.30000305,82.41999817,78.97000122,79.30999756,0.080209631,0.034993422,0.039449468,buy,buy,buy,hold
11/2/2017,YUM,Consumer Discretionary,11/30/2017,11/9/2017,11/3/2017,79.15000153,83.47000122,79.52999878,78.91000366,0.054579907,0.004800976,-0.00303219,buy,hold,hold,hold
8/3/2017,YUM,Consumer Discretionary,8/31/2017,8/10/2017,8/4/2017,74.86000061,76.81999969,75.36000061,75.02999878,0.026182194,0.006679134,0.002270881,hold,hold,hold,hold
5/3/2017,YUM,Consumer Discretionary,5/31/2017,5/10/2017,5/4/2017,68.25,72.63999939,68.87999725,68.98000336,0.064322335,0.009230729,0.01069602,buy,hold,hold,hold
2/9/2017,YUM,Consumer Discretionary,3/9/2017,2/16/2017,2/10/2017,67.38999939,63.81000137,68.44000244,68,-0.05312358,0.015580992,0.009051797,sell,hold,hold,hold
10/6/2016,YUM,Consumer Discretionary,11/3/2016,10/13/2016,10/7/2016,62.86125183,60.15000153,64.24874115,63.06254578,-0.043130708,0.022072251,0.003202194,sell,hold,hold,hold
7/14/2016,YUM,Consumer Discretionary,8/11/2016,7/21/2016,7/15/2016,63.45794296,64.68727875,63.19194794,62.89719772,0.019372449,-0.004191674,-0.008836486,hold,hold,hold,hold
4/21/2016,YUM,Consumer Discretionary,5/19/2016,4/28/2016,4/22/2016,58.73472214,57.56290436,57.82889938,58.36808014,-0.019951023,-0.01542227,-0.006242338,hold,hold,hold,hold
11/3/2020,ZBRA,Information Technology,12/1/2020,11/10/2020,11/4/2020,319.2200012,372.1700134,345.019989,329.1799927,0.165873103,0.080821965,0.031201026,buy,buy,buy,hold
7/28/2020,ZBRA,Information Technology,8/25/2020,8/4/2020,7/29/2020,271.1799927,277.8599854,284.6799927,273.8500061,0.024633059,0.049782434,0.009845909,hold,buy,hold,hold
4/28/2020,ZBRA,Information Technology,5/26/2020,5/5/2020,4/29/2020,228.4799957,255.9600067,233.1499939,244.9700012,0.12027316,0.020439418,0.072172644,buy,hold,buy,hold
2/13/2020,ZBRA,Information Technology,3/12/2020,2/20/2020,2/14/2020,233.3200073,161.5099945,242.7200012,238.7700043,-0.307774775,0.040287989,0.023358464,sell,buy,hold,hold
10/29/2019,ZBRA,Information Technology,11/26/2019,11/5/2019,10/30/2019,237.6399994,247.6999969,241.3200073,238.8699951,0.04233293,0.015485642,0.005175878,buy,hold,hold,hold
7/31/2019,ZBRA,Information Technology,8/28/2019,8/7/2019,8/1/2019,210.8899994,202.8600006,203.9499969,204.2599945,-0.038076717,-0.032908163,-0.031438214,sell,sell,sell,hold
4/30/2019,ZBRA,Information Technology,5/28/2019,5/7/2019,5/1/2019,211.1399994,175.8999939,200.8200073,205.1199951,-0.166903503,-0.048877485,-0.028511908,sell,sell,hold,hold
2/14/2019,ZBRA,Information Technology,3/14/2019,2/21/2019,2/15/2019,196.4700012,212.6699982,199.8200073,199.75,0.082455321,0.01705098,0.016694654,buy,hold,hold,hold
11/6/2018,ZBRA,Information Technology,12/4/2018,11/13/2018,11/7/2018,178.7400055,171.0200043,176.8699951,180.2400055,-0.043191233,-0.010462181,0.008392078,sell,hold,hold,hold
11/6/2020,ZBH,Health Care,12/4/2020,11/13/2020,11/7/2020,138.5200043,149.0500031,151.3600006,155.9499969,0.076017892,0.092694166,0.125830148,buy,buy,buy,hold
8/4/2020,ZBH,Health Care,9/1/2020,8/11/2020,8/5/2020,130.6399994,140.4799957,138.2100067,133.6300049,0.075321467,0.057945555,0.022887366,buy,buy,hold,hold
5/11/2020,ZBH,Health Care,6/8/2020,5/18/2020,5/12/2020,117.9899979,136.5,122.6699982,113.5899963,0.156877722,0.039664382,-0.037291309,buy,buy,sell,hold
2/4/2020,ZBH,Health Care,3/3/2020,2/11/2020,2/5/2020,156.7700043,133.8600006,159.2899933,157.6999969,-0.146137673,0.016074434,0.005932211,sell,hold,hold,hold
11/5/2019,ZBH,Health Care,12/3/2019,11/12/2019,11/6/2019,140.3099976,143.3999939,144.5399933,143.2200012,0.022022638,0.030147501,0.020739817,hold,buy,hold,hold
7/26/2019,ZBH,Health Care,8/23/2019,8/2/2019,7/27/2019,134.5,133.6399994,138.0700073,134.5299988,-0.006394057,0.026542805,0.000223039,hold,hold,hold,hold
4/26/2019,ZBH,Health Care,5/24/2019,5/3/2019,4/27/2019,123.8600006,114.5199966,124.3099976,120.8300018,-0.07540775,0.00363311,-0.024463094,sell,hold,hold,hold
2/1/2019,ZBH,Health Care,3/1/2019,2/8/2019,2/2/2019,116.5999985,125.4100037,120.5800018,118.0800018,0.075557507,0.03413382,0.012692996,buy,buy,hold,hold
10/26/2018,ZBH,Health Care,11/23/2018,11/2/2018,10/27/2018,115.1299973,112.6999969,115.1399994,115.2900009,-0.021106578,8.69E-05,0.001389765,hold,hold,hold,hold
7/27/2018,ZBH,Health Care,8/24/2018,8/3/2018,7/28/2018,126.1999969,125.4000015,125.9100037,126.5100021,-0.006339108,-0.002297887,0.00245646,hold,hold,hold,hold
4/26/2018,ZBH,Health Care,5/24/2018,5/3/2018,4/27/2018,115.0999985,111.7399979,115.1800003,116.9199982,-0.029192013,0.000695064,0.015812335,hold,hold,hold,hold
